Date,Headline,Sentiment,URL
2/5/17,The Passion of 'Bitcoin Jesus': How The Blockchain's Most Beloved Investor Became its Most Polarizing,0,https://www.coindesk.com/passion-bitcoin-jesus-blockchains-beloved-investor-became-polarizing/
2/4/17,"Bullish Sentiment Fuels Bitcoin's Return to $1,000",2,https://www.coindesk.com/bullish-sentiment-fuels-bitcoins-return-to-1000/
2/3/17,"OKCoin Publishes, Then Withdraws Bitcoin Exchange Fee Update",0,https://www.coindesk.com/china-okcoin-bitcoin-fee-update/
2/3/17,Polish Regulator Recognizes Bitcoin Businesses,2,https://www.coindesk.com/polish-regulator-recognizes-bitcoin-businesses/
2/3/17,"Bitcoin's Price Inches Above $1,000, But Will It Last?",1,https://www.coindesk.com/bitcoins-price-inches-1000-will-last/
2/2/17,Bitcoin's Privacy Gets 'Failing Grade' in 2016 Threat Report,-1,https://www.coindesk.com/bitcoins-privacy-2016-threat-report/
2/2/17,"Bitcoin's Price is Flirting With $1,000",2,https://www.coindesk.com/bitcoins-price-flirting-1000/
2/2/17,Fidelity's Charity Arm Raised $7 Million in Bitcoin Donations in 2016,0,https://www.coindesk.com/fidelity-charity-7-million-bitcoin-2016/
2/2/17,459 Million Bitcoins: Exchange Volume Reached Peak Levels in Q4,2,https://www.coindesk.com/459-million-bitcoins-exchange-volume-reached-peak-levels-q4/
2/1/17,UAE Central Bank: We Are Not Banning Bitcoin,1,https://www.coindesk.com/uae-central-bank-not-banning-bitcoin/
2/1/17,Gemini Speeds Up Deposits to Bypass Bitcoin Network Congestion,1,https://www.coindesk.com/gemini-speeds-deposits-bypass-bitcoin-network-congestion/
1/31/17,NH Legislators Seek Money Transmission Exemption for Bitcoin Startups,2,https://www.coindesk.com/nh-money-transmission-exemption-bitcoin/
1/31/17,Construct 2017: Life After SegWit? Bitcoin Gridlock Takes the Stage,-1,https://www.coindesk.com/construct-2017-life-segwit-bitcoins-tech-gridlock-takes-spotlight/
1/31/17,Bitcoin Price Breaks Sleepy Spell to Jump Above $950,2,https://www.coindesk.com/bitcoin-price-jumps-950/
1/31/17,Bitcoin Lightning Network Creator Joins MIT Digital Currency Effort,1,https://www.coindesk.com/bitcoin-lightning-creator-mit-digital-currency-initiative/
1/31/17,The Battle For Bitcoin's Shifting Exchange Volumes is Escalating,0,https://www.coindesk.com/battle-bitcoins-shifting-exchange-volumes-escalating/
1/30/17,Federal Reserve Staffer Fined for Mining Bitcoins at Work,1,https://www.coindesk.com/federal-reserve-staffer-mining-bitcoins/
1/30/17,Bitcoin Payments Startup BitPesa Raises $2.5 Million,0,https://www.coindesk.com/bitcoin-bitpesa-raises-2-5-million/
1/30/17,Change in China (And What It Means For Bitcoin),0,https://www.coindesk.com/change-china-means-bitcoin/
1/28/17,Review: Putting Ledger's New Bitcoin Hardware to the Test,0,https://www.coindesk.com/review-putting-ledgers-newest-bitcoin-hardware-test/
1/28/17,Bitcoin Volume is On the Move to New No-Fee Exchanges,2,https://www.coindesk.com/bitcoin-volume-move-traders-embrace-no-fee-exchanges/
1/27/17,Watch Washington's Senate Debate If Buying Weed With Bitcoin is Bad,0,https://www.coindesk.com/watch-washington-senate-debate-weed-bitcoin/
1/27/17,Bitcoin's Volume is Continuing to Decline at Major Exchanges,-1,https://www.coindesk.com/bitcoins-volume-continuing-decline-major-exchanges/
1/26/17,Bitcoin Startup Xapo Gets Nod of Approval from Swiss Finance Regulator,1,https://www.coindesk.com/bitcoin-xapo-swiss-finance-regulator/
1/26/17,Bitcoin is Abuzz With New Satoshi Nakamoto Rumors,0,https://www.coindesk.com/bitcoin-new-satoshi-nakamoto-rumors/
1/26/17,"Blocked By Block Size, Bitcoin's Brain Trust Goes Back to Basics",0,https://www.coindesk.com/blocked-block-size-bitcoin-basics-satoshi-roundtable/
1/25/17,"Despite Drop in Volume, Traders Stick With China's Bitcoin Exchanges",-1,https://www.coindesk.com/volume-traders-china-bitcoin-exchanges/
1/25/17,Bitcoin Prices Dip Below $900 After Trading Volume Drop,-1,https://www.coindesk.com/bitcoin-price-dips-900-trading-volume-drop/
1/25/17,Scaling Revisited: What If Bitcoin's Big 'Problem' is Its Great Strength?,0,https://www.coindesk.com/bitcoin-scaling-biggest-problem-greatest-stregth-satoshi-roundtable/
1/25/17,China's Central Bank to Continue Bitcoin Exchange Inspections,-1,https://www.coindesk.com/chinas-central-bank-continue-bitcoin-exchange-inspections/
1/25/17,Real Volumes Revealed? How China's Bitcoin Market is Adapting to Fees,-1,https://www.coindesk.com/real-volumes-revealed-bitcoin-reacting-new-age-trading-fees/
1/24/17,Bitcoin's Price Unfazed as China's Exchanges Add Fees,-1,https://www.coindesk.com/bitcoin-price-china-exchange-fees/
